S4Yx30-clique-rcom-normalized,S9Yx15-clique-rcom-normalized,S12Y3x10-clique-rcom-normalized,S24Y6x5-clique-rcom-normalized,S120Y30-clique-rcom-normalized,Sc_S4Yx30-clique-rcom-normalized,SSYx50-clique-rcom-normalized,YSx75-clique-rcom-normalized,Yx150-clique-rcom-normalized,YYSx50-clique-rcom-normalized
0.191251066,0.173844115,0.172160285,0.32450581,0.146530217,0.51455852,0.057862932,0.171820286,0.268724557,0.156776496
0.152162208,0.134644678,0.27034651,0.868616732,0.50145974,0.146609513,0.048887531,0.155423886,0.264446023,0.21207439
0.324222107,0.137140419,0.230440907,0.222635448,0.151320639,0.14100021,0.100061188,0.244626039,0.315386693,0.23167089
0.325400816,0.122087439,0.156174377,0.555194032,0.149910331,0.309186483,0.113828165,0.255832952,0.349000156,0.141056919
0.195438,0.267612679,0.200331872,0.241362117,0.162805522,0.472314426,0.051116681,0.15613604,0.273546468,0.218820582
0.234573674,0.290682178,0.307708958,0.237504543,0.1930934,0.269986257,0.316051524,0.258211465,0.327445571,0.18712844
0.202373422,0.320603863,0.154386549,0.702639479,0.502725672,0.263772744,0.262442232,0.275699893,0.242317994,0.264423161
0.193964255,0.118013029,0.321661859,0.839292668,0.135996355,0.250972596,0.036241974,0.32143138,0.2610655,0.230327265
0.218976963,0.215578578,0.361797515,0.516892677,0.534833703,0.256717673,0.108522662,0.24448623,0.02927013,0.20580769
0.337675756,0.272054841,0.333048026,0.599136992,0.125750963,0.18260444,0.132695841,0.23258172,0.28452166,0.2215276
0.134280757,0.243934696,0.200822488,0.34495382,0.172835088,0.240715874,0.05938452,0.095621218,0.214594748,0.194811946
0.15321533,0.244097803,0.212284933,0.242293002,0.200187758,0.213249398,0.120161796,0.282378761,0.304550479,0.127353595
0.243273507,0.25051076,0.149306825,0.177742673,0.145932353,0.366012449,0.088647084,0.217511573,0.209913098,0.179291328
0.290704665,0.177096338,0.360761802,0.154330066,0.231592126,0.24968191,0.288990714,0.260084854,0.1101657,0.13388255
0.178645718,0.240253994,0.197240631,0.253688542,0.23221486,0.228482294,0.073222569,0.301333943,0.343540674,0.212907292
0.241157253,0.1458309,0.129358351,0.689156786,0.193414689,0.232337388,0.15009074,0.266479083,0.220671831,0.238672885
0.42596767,0.30161255,0.090941232,0.208506734,0.141666037,0.268900321,0.229111885,0.214162062,0.221787694,0.256493232
0.15974597,0.199177399,0.266522116,0.266119691,0.128576229,0.540794122,0.20826769,0.299990856,0.194684265,0.203098271
0.236669423,0.402760078,0.305015591,0.335063139,0.114861924,0.406269539,0.103884241,0.205754507,0.284321676,0.154734381
0.246969751,0.267064793,0.266291707,0.30061429,0.520789767,0.340192809,0.095451038,0.257220203,0.313153454,0.228550307
0.287858042,0.241401469,0.341159278,0.607340915,0.105787521,0.35899515,0.266104655,0.211287613,0.04184163,0.103706444
0.241858127,0.296579037,0.298174834,0.48892401,0.173131149,0.305919548,0.164783571,0.230754067,0.046651448,0.163920865
0.219840501,0.339922061,0.226496301,0.250720947,0.878762615,0.141521368,0.241194405,0.153970733,0.317667803,0.220700247
0.163173776,0.153877551,0.217087454,0.246517016,0.134520409,0.197088305,0.270531105,0.250592446,0.182766129,0.334528013
0.164879268,0.162396002,0.285934447,0.252525174,0.251722453,0.177348019,0.28222894,0.258005729,0.185413296,0.142784195
0.122111852,0.307712037,0.108212264,0.214001157,0.136335754,0.275321147,0.100056145,0.160431314,0.282998646,0.143321163
0.267144797,0.365439492,0.313243254,0.240804375,0.178718582,0.172212826,0.244845887,0.289593177,0.248299897,0.275542011
0.209194066,0.253798016,0.316889367,0.578920412,0.17294793,0.305103232,0.069516321,0.310805746,0.160022722,0.254631279
0.223935189,0.211446381,0.148506877,0.299813207,0.112737697,0.383694633,0.042896032,0.163507491,0.232446633,0.260847441
0.254583642,0.248867818,0.330938256,0.58923397,0.499277918,0.434307115,0.107735228,0.241053622,0.250558154,0.128336182
0.235464319,0.232122857,0.08788127,0.512283534,0.509346404,0.332824975,0.320740472,0.272798938,0.32650077,0.172020302
0.200769024,0.383750019,0.294268675,0.225010438,0.136670576,0.306423505,0.222318409,0.194135309,0.240164219,0.290524746
0.054000335,0.248626113,0.339705956,0.349564833,0.190679234,0.193015312,0.178563233,0.210289739,0.200182895,0.277558453
0.076959416,0.317905785,0.250796058,0.22468887,0.154620282,0.219353711,0.129498964,0.242418007,0.22756111,0.114203877
0.09173235,0.322116327,0.324305641,0.490042205,0.142546063,0.25387644,0.309717759,0.253974838,0.212748406,0.209503717
0.313881774,0.228989541,0.321290885,0.916096163,0.190662281,0.318840898,0.307525771,0.211295692,0.193332392,0.294568136
0.172239601,0.284494988,0.114474802,0.546068381,0.127719328,0.354285183,0.201361224,0.207889559,0.27343093,0.176356957
0.383630923,0.136070271,0.199567799,0.223068398,0.169283465,0.404102218,0.139294532,0.150538787,0.291566128,0.288296031
0.187267924,0.208457296,0.381736785,0.331726183,0.13715143,0.177856256,0.167318211,0.260247418,0.248376225,0.153430934
0.19567813,0.308258971,0.269014209,0.243126196,0.084150764,0.231462464,0.198066876,0.239056827,0.258635095,0.171552452
0.256741769,0.20099999,0.051660319,0.363738156,0.828861857,0.151181887,0.161603877,0.227741801,0.297049984,0.273751142
0.284351628,0.287620964,0.226308429,0.46655547,0.14361301,0.206047991,0.245258451,0.203088233,0.221835315,0.085466146
0.366684117,0.289173075,0.324167825,0.198794093,0.510693267,0.174211297,0.272424914,0.215627554,0.158731979,0.134648776
0.228468272,0.333164468,0.242045574,0.526740278,0.196558508,0.182437976,0.264978899,0.193264403,0.320128451,0.177516443
0.152032564,0.248393982,0.292071618,0.198393271,0.867169476,0.291073044,0.193938681,0.202639897,0.335812475,0.250180113
0.223841226,0.208513291,0.325758153,0.226480844,0.1176944,0.135188932,0.297341664,0.283708336,0.258872039,0.183367621
0.182318169,0.269834526,0.306223108,0.239866736,0.181773044,0.219113286,0.287645993,0.1698805,0.357860846,0.067114968
0.302511836,0.191123509,0.359761046,0.216370497,0.16515003,0.112278703,0.274089113,0.293155736,0.328256501,0.096386882
0.305064069,0.336982563,0.228058925,0.189718633,0.162652868,0.372400392,0.33417188,0.259807001,0.316467478,0.104525605
0.307665536,0.198142521,0.231257852,0.354112783,0.115151167,0.237661425,0.170264664,0.112120835,0.190951609,0.112929139
0.285629732,0.235253921,0.287434402,0.554832392,0.15555651,0.230678697,0.251576513,0.13913475,0.239786328,0.150684822
0.244263374,0.252478886,0.249791377,0.308949545,0.197070889,0.265509885,0.256906636,0.172775061,0.264085551,0.183710618
0.288281474,0.277092642,0.206018071,0.537289891,0.787843707,0.289088507,0.23567757,0.190499174,0.273151084,0.186884042
0.288278561,0.25367448,0.267312703,0.103116887,0.144898988,0.276815569,0.144422001,0.19359703,0.274253441,0.143188445
0.290027416,0.256675995,0.174558056,0.200213008,0.244371981,0.29461026,0.051627562,0.225462726,0.244961137,0.222690301
0.242687316,0.194247074,0.203197059,0.307883608,0.130938193,0.296641394,0.221185752,0.226562559,0.253219848,0.22355041
0.290075184,0.22409441,0.151042093,0.230951861,0.179032225,0.521412236,0.266273463,0.244818122,0.051886944,0.142820578
0.320744041,0.091185684,0.167076861,0.227884434,0.174532539,0.315348345,0.17078128,0.235807149,0.320091548,0.290773227
0.222406744,0.294561189,0.277470032,0.490004972,0.522051105,0.204184306,0.214853714,0.194270333,0.307249232,0.222509896
0.211209765,0.240985302,0.21783998,0.243197896,0.091469256,0.558533536,0.132754766,0.199977336,0.139760384,0.25297735
0.287921133,0.300345289,0.283803037,0.497923464,0.141073794,0.103047743,0.249498891,0.226236659,0.139135359,0.258061153
0.275402703,0.27746092,0.295310332,0.537900025,0.181090383,0.299304903,0.257755547,0.230770832,0.188958471,0.185484988
0.250017708,0.290273509,0.287712402,0.260324336,0.161233323,0.336547591,0.257812924,0.12844735,0.187905986,0.26530593
0.281933536,0.289607785,0.11809943,0.215269518,0.208709278,0.307560636,0.072008261,0.15777956,0.156861012,0.223341085
0.315809744,0.299184868,0.130837515,0.877101275,0.204258672,0.227446187,0.144726895,0.141332048,0.084558721,0.160702406
0.213898459,0.089409781,0.298524292,0.196829097,0.169107972,0.308480288,0.22067546,0.26525178,0.260562865,0.224264404
0.19223562,0.267560283,0.193303063,0.190826046,0.180570783,0.196204642,0.120263311,0.273966362,0.167359841,0.14543526
0.149405863,0.279765641,0.318712615,0.822011853,0.149578722,0.306730794,0.264684732,0.24241956,0.227879428,0.303152283
0.197420843,0.346316823,0.21297158,0.650643053,0.827203834,0.206572386,0.229650041,0.195487494,0.325628593,0.203541853
0.19781248,0.198950995,0.300794893,0.250947664,0.113465471,0.544332226,0.33316861,0.250487943,0.17857769,0.169053885
0.190623595,0.294681943,0.254666113,0.406496076,0.494530683,0.103143813,0.224935116,0.223903042,0.323935373,0.250649599
0.173307469,0.282738365,0.289446976,0.453117614,0.150933707,0.368271153,0.281532665,0.216030064,0.149251076,0.181051448
0.175999197,0.30457274,0.117004585,0.503289805,0.507561761,0.221322279,0.256923976,0.196741181,0.12189117,0.173216963
0.126285619,0.240797598,0.240226268,0.282438051,0.194420184,0.329953488,0.275711049,0.171277835,0.096969704,0.211917967
0.172847014,0.306364801,0.259387534,0.338481465,0.252090317,0.299805055,0.329612801,0.223069951,0.281947019,0.282022011
0.167413236,0.322722933,0.17151786,0.319002428,0.190401613,0.515906295,0.161344869,0.244130487,0.272283826,0.186390815
0.255783138,0.203497486,0.334947321,0.238979416,0.149427777,0.314963521,0.231206727,0.213609181,0.272644715,0.235602374
0.276420443,0.337700561,0.280777332,0.321771715,0.142260627,0.528817981,0.291809389,0.156818606,0.148561451,0.251607312
0.255753474,0.323952897,0.260621903,0.128540616,0.632301851,0.102851198,0.227091634,0.176832428,0.263315195,0.202044753
0.277075422,0.284950966,0.199975591,0.543522221,0.152598915,0.199396181,0.163617118,0.080937073,0.016937372,0.218588401
0.225151246,0.183640288,0.296948571,0.226514744,0.120614977,0.349813103,0.293945531,0.157738702,0.149422544,0.23923303
0.242286111,0.269790527,0.181676082,0.292072627,0.118464751,0.188440766,0.151563036,0.155350042,0.27408496,0.270077943
0.173156064,0.377387089,0.270247957,0.258063211,0.490722535,0.306461537,0.315529257,0.274112604,0.247511509,0.253231197
0.193920116,0.198468183,0.17516511,0.14787202,0.218837278,0.334422075,0.14906812,0.178992374,0.230979938,0.278024619
0.243666803,0.351283691,0.235774746,0.397207178,0.171112109,0.224657149,0.148108573,0.263309513,0.274263465,0.21533223
0.27812379,0.23587613,0.26634394,0.559578883,0.189931559,0.172866353,0.243403799,0.245429967,0.291054421,0.266544147
0.114780022,0.160057583,0.251284866,0.196442353,0.140089672,0.2047383,0.275013445,0.275103677,0.279181896,0.20252156
0.180071003,0.282484302,0.180175645,0.96410527,0.24123535,0.288788912,0.26162414,0.244233629,0.228534917,0.191372695
0.296864929,0.317163012,0.271975841,0.569395256,0.172344735,0.332855411,0.130549831,0.272993758,0.317394238,0.083569244
0.238321194,0.283706402,0.226058195,0.307525305,0.168878383,0.361875518,0.296831516,0.255369641,0.137032759,0.15528739
0.249520656,0.250696033,0.279292013,0.538970795,0.115264702,0.260819636,0.138057217,0.285427836,0.324929736,0.133421758
0.153650383,0.229325144,0.326283732,0.290817576,0.492779581,0.213275968,0.079611569,0.190819613,0.269343575,0.213888358
0.170959899,0.268741332,0.241560585,0.21346029,0.155462611,0.274170203,0.134104577,0.159863208,0.293542765,0.250105694
0.1808073,0.330325263,0.212650143,0.217836876,0.117801618,0.299308095,0.169389636,0.218311238,0.31982551,0.157179461
0.253430188,0.354203156,0.163687041,0.346044033,0.214632778,0.226153781,0.220066325,0.260344753,0.264595982,0.116334026
0.229387432,0.177266744,0.244292544,0.520412222,0.924898954,0.279765791,0.165567191,0.21392653,0.18857533,0.182243267
0.163882796,0.197483177,0.377034823,0.20433756,0.16603739,0.21666625,0.234740012,0.262649195,0.298760684,0.165548115
0.265720358,0.179491085,0.135467806,0.20890556,0.123674829,0.358913445,0.228229145,0.28609159,0.160819481,0.260990107
0.160899629,0.300212668,0.294243025,0.122525247,0.103356732,0.204616798,0.299468902,0.256176206,0.336961054,0.282185128
0.187040824,0.345909893,0.242934791,0.224664271,0.139269407,0.342987724,0.209065745,0.233458844,0.285632378,0.274487797
0.100683198,0.33177433,0.328268989,0.754813261,0.148208846,0.240464051,0.255122122,0.201871473,0.28710308,0.157670738
0.19115558,0.18188769,0.13255666,0.330063243,0.1167665,0.212149162,0.227416511,0.243450136,0.322997271,0.243232347
0.195030632,0.056541485,0.167413357,0.193640987,0.19660003,0.329723417,0.208811692,0.170970636,0.333487251,0.223280625
0.232789638,0.265290031,0.206492458,0.311002201,0.23951859,0.331370223,0.176494197,0.261418286,0.269944107,0.293103566
0.168332726,0.239964519,0.240277416,0.281046579,0.210484007,0.257194112,0.088634453,0.164820144,0.282849318,0.224424926
0.380806176,0.194254376,0.185707198,0.291646735,0.123511035,0.277206944,0.195990602,0.204794381,0.348408869,0.284126239
0.182778149,0.320641583,0.341239486,0.222831516,0.177976326,0.155416495,0.231972949,0.192581109,0.202807649,0.328400343
0.319890017,0.224254009,0.28137498,0.14839092,0.541554115,0.221841808,0.179413012,0.260698241,0.16380383,0.146616443
0.171115061,0.309517084,0.34104369,0.777496832,0.103746301,0.324949334,0.124692687,0.319547247,0.265430421,0.14435645
0.24091637,0.243999335,0.277423563,0.322648571,0.09998496,0.363840013,0.261573868,0.25166472,0.292681039,0.199150313
0.246962795,0.134407294,0.136862528,0.215188066,0.150254324,0.398563022,0.128458663,0.177067304,0.190809466,0.150298842
0.215955633,0.33378614,0.302440795,0.436928899,0.582132993,0.197474716,0.090700704,0.16006642,0.202473956,0.132113756
0.219070033,0.181258014,0.211051616,0.23711766,0.107202722,0.353039014,0.267481014,0.146929559,0.15618147,0.333073671
0.216698855,0.320368932,0.185442515,0.443134139,0.201738244,0.360643058,0.201258246,0.151361886,0.22308688,0.249059365
0.170373693,0.144992086,0.17378182,0.11888424,0.267711455,0.280414749,0.31217863,0.183132047,0.277310516,0.268874444
0.212439932,0.23944119,0.185676093,0.196305554,0.192510869,0.286672919,0.282623688,0.27516743,0.354121289,0.20831465
0.131194556,0.126154246,0.290681644,0.299726372,0.192334105,0.411407369,0.270224777,0.19689417,0.294604964,0.300513173
0.252196556,0.240715379,0.294131464,0.705080281,0.546671004,0.392025972,0.211532993,0.244645705,0.25882241,0.175146735
0.219754765,0.239735073,0.147984954,0.78657766,0.186833004,0.199672015,0.272657039,0.310584533,0.181871569,0.267440389
0.316039379,0.386381503,0.155948237,0.54521723,0.102852077,0.369039387,0.314166764,0.325173264,0.216113815,0.21193285
0.204923075,0.167823036,0.171565597,0.500537783,0.104056401,0.328466059,0.199901527,0.249067071,0.209682675,0.201836265
0.282734092,0.20925277,0.140598989,0.238398362,0.55955238,0.224595216,0.12806981,0.265660764,0.273711457,0.275673441
0.239756671,0.249617205,0.274092219,0.272633038,0.145411745,0.384632598,0.179495447,0.254332142,0.269925313,0.123664461
0.231681208,0.161402605,0.307974861,0.236183416,0.544718697,0.357230254,0.249377777,0.254962153,0.289415287,0.192027353
0.189976152,0.164913246,0.304527593,0.478371123,0.15548896,0.350341455,0.116157864,0.254319884,0.188456381,0.223087983
0.226004538,0.364964427,0.175700942,0.528342827,0.203258442,0.427540579,0.273295882,0.308039577,0.081219735,0.279020697
0.210975679,0.267040328,0.263685375,0.310329238,0.150114985,0.272226152,0.155476839,0.249539491,0.228772043,0.212318575
0.202972037,0.227226142,0.193375789,0.793394607,0.127588968,0.512917932,0.276225004,0.264238339,0.206815273,0.1809432
0.194919842,0.204971299,0.290175421,0.379173731,0.566955902,0.310348175,0.307306232,0.302202259,0.297376564,0.195023847
0.227626311,0.288070548,0.25188008,0.222291213,0.156691152,0.397638925,0.212858251,0.217558965,0.271592853,0.127760054
0.209759569,0.280024494,0.204994823,0.344518162,0.550764129,0.326194312,0.204074534,0.207293716,0.252806073,0.182717453
0.192969165,0.30900267,0.244598431,0.222931824,0.140085552,0.183997884,0.231194834,0.249617934,0.261640687,0.160763871
0.286972576,0.281344652,0.288559844,0.155924265,0.669639213,0.282518913,0.201195562,0.262673276,0.249906608,0.218218935
0.207250376,0.452816614,0.250883003,0.23696857,0.22460127,0.303115524,0.187501202,0.244613241,0.268787876,0.196162026
0.148748227,0.294885794,0.200553128,0.484030802,0.115248416,0.154093114,0.22766997,0.25050201,0.241963423,0.204752785
0.211785517,0.238276448,0.360252648,0.184267964,0.149950386,0.408923359,0.270789773,0.273033659,0.26669017,0.17479939
0.220009464,0.329818884,0.236766429,0.20460621,0.15676773,0.463570071,0.172962484,0.135255875,0.313702643,0.21863383
0.221742026,0.230153365,0.245317167,0.476058409,0.140502021,0.302782542,0.110506637,0.256996026,0.204336443,0.223517704
0.238861765,0.126281827,0.198532905,0.267513064,0.5612553,0.319673536,0.202557813,0.27086107,0.359872997,0.336199535
0.327158571,0.193351713,0.332069063,0.219220771,0.125883963,0.122645627,0.189466123,0.207185952,0.360727182,0.245883606
0.169068631,0.286801413,0.164681159,0.209794605,0.683853135,0.401146577,0.26653704,0.199397935,0.311650226,0.131356325
0.162971103,0.328314075,0.275764444,0.23649671,0.202693421,0.15964778,0.09586998,0.276062411,0.226771405,0.132113564
0.232009779,0.328298427,0.240867797,0.383862346,0.134743956,0.339297538,0.178900694,0.132718071,0.188025697,0.20082524
0.22735402,0.242034155,0.229497383,0.203823034,0.254507036,0.365244503,0.294010034,0.284565954,0.253509164,0.333694292
0.208733984,0.250066613,0.222238832,0.69735097,0.224575412,0.31662138,0.242331479,0.291508468,0.339630468,0.191890519
0.269144011,0.344130798,0.292625479,0.209415108,0.701497692,0.2960804,0.259392137,0.325449569,0.260568175,0.286897446
0.281893539,0.324364634,0.245921039,0.779214079,0.188727508,0.270380582,0.242486259,0.222925431,0.168647969,0.212370108
0.282113927,0.299511276,0.282811019,0.203362141,0.158844009,0.256211038,0.199518375,0.299760322,0.278142527,0.168042866
0.210614067,0.33128164,0.230534662,0.554069152,0.650856632,0.503169903,0.256322366,0.41047183,0.23113825,0.173480029
0.198818394,0.293850416,0.234366355,0.223699169,0.567433394,0.302864436,0.143097423,0.250454109,0.283525703,0.20083478
0.205073344,0.354349613,0.173798021,0.216979731,0.179717016,0.470219752,0.245481549,0.264632879,0.332838334,0.260997843
0.197476921,0.295285444,0.135519302,0.220653281,0.688158841,0.314090559,0.265918602,0.245450221,0.205808735,0.276352263
0.208509736,0.224981876,0.078130973,0.362119354,0.132447925,0.171280275,0.197675642,0.273651127,0.199959806,0.297351762
0.1931587,0.23611253,0.219139837,0.501942429,0.138690991,0.302232957,0.270057626,0.293315231,0.217266196,0.297388495
0.269011546,0.281647078,0.12821154,0.160243573,0.211929233,0.214781023,0.224799672,0.344141024,0.357437879,0.292913843
0.204071769,0.174495761,0.264892861,0.345191757,0.168851419,0.445023281,0.209310462,0.176672293,0.240037533,0.17263166
0.215068368,0.17700616,0.250055716,0.232103179,0.156110883,0.270550587,0.252165564,0.226851401,0.233163861,0.243836259
0.350073681,0.217976363,0.339681723,0.712738249,0.243198892,0.287987489,0.255817439,0.190547999,0.151339527,0.154487191
0.214102432,0.395382369,0.243752903,0.277930807,0.623795545,0.292470044,0.257266585,0.238544172,0.1458751,0.27970991
0.222315262,0.33630527,0.222659784,0.117129388,0.174198548,0.175180609,0.205563199,0.132827808,0.277693671,0.226796638
0.301195609,0.336778664,0.288617354,0.105783376,0.186668643,0.461839664,0.18447604,0.313346656,0.341583055,0.184405538
0.064182013,0.354496242,0.152310046,0.549685571,0.590335025,0.415876569,0.198587511,0.20139448,0.334933906,0.179085111
0.189831633,0.225692664,0.233122254,0.218794454,0.117806046,0.19859013,0.230640851,0.394898393,0.352075253,0.251971482
0.241670553,0.327712887,0.24129291,0.465960834,0.132417192,0.295344457,0.211896492,0.199888895,0.185941914,0.294694563
0.244537107,0.327696005,0.327297734,0.255904661,0.161049525,0.211309617,0.115276285,0.225982773,0.202077344,0.286100775
0.2059956,0.28960726,0.197607639,0.35708781,0.180378293,0.41310417,0.214436268,0.31030911,0.21485719,0.190850129
0.195721517,0.418234126,0.311287735,0.570633741,0.178385904,0.461805359,0.311190909,0.291595129,0.224758418,0.274276146
0.150850735,0.241052303,0.19075929,0.108663892,0.57532702,0.298596978,0.250120141,0.208371211,0.211537319,0.304071559
0.314313071,0.260343808,0.253926143,0.576063982,0.115340755,0.45720628,0.161028984,0.289512642,0.185132521,0.095478086
0.1348277,0.203101656,0.268178138,0.488853913,0.110453249,0.289717579,0.140143815,0.290990655,0.251479561,0.241149595
0.263869273,0.218025815,0.302511514,0.296784388,0.495923397,0.224569596,0.152292012,0.086660831,0.281635223,0.184530834
0.205322289,0.256162643,0.221726551,0.450516288,0.547649142,0.390521842,0.157618671,0.08044309,0.383076295,0.19840939
0.227249328,0.235816402,0.261917233,0.230824555,0.148697973,0.326232734,0.140333878,0.262431809,0.330798568,0.148353528
0.232470476,0.235888791,0.239903853,0.226373367,0.253394781,0.355177509,0.147050928,0.224697715,0.281277564,0.124281967
0.189226075,0.332734396,0.2483875,0.169213712,0.233234519,0.183493914,0.205134094,0.127449791,0.217187247,0.103293923
0.286269223,0.254537449,0.193523357,0.354589298,0.125747805,0.204947197,0.186662438,0.227234902,0.223919688,0.323456704
0.242353034,0.313105706,0.09953011,0.551648828,0.200061931,0.382040405,0.240414379,0.264598681,0.261718738,0.202767237
0.221957633,0.392299949,0.309318955,0.091783097,0.158428366,0.217302272,0.216316335,0.310156086,0.250980117,0.246734481
0.214624724,0.288206195,0.251505797,0.227166474,0.08052253,0.221599397,0.123662957,0.260183361,0.3029581,0.218783613
0.217448301,0.317732984,0.228772187,0.435328224,0.135594802,0.268778961,0.187228508,0.238254257,0.229538757,0.258352883
0.245245347,0.306525167,0.40613647,0.19462558,0.554744786,0.15770194,0.191827385,0.180198222,0.315263881,0.163525277
0.149267428,0.217257769,0.22173314,0.078723354,0.070330872,0.29003305,0.161812406,0.251467794,0.245177506,0.139859499
0.323208622,0.219044078,0.278760773,0.573633838,0.483169694,0.3485482,0.182929305,0.284395605,0.172153837,0.189538264
0.248144237,0.33054996,0.20101679,0.610667862,0.24347735,0.379159527,0.280459198,0.102494869,0.313571824,0.236623075
0.207061538,0.315969115,0.244940562,0.409969399,0.192247185,0.397575244,0.268863136,0.244335926,0.134038875,0.179684728
0.232225223,0.297617343,0.121058991,0.396469753,0.154140561,0.266264688,0.249813021,0.283117927,0.233841676,0.08405211
0.166029269,0.217569775,0.182791653,0.6220994,0.163931335,0.144728926,0.195452162,0.207518932,0.187540302,0.298938764
0.158543415,0.267360392,0.216261019,0.325230612,0.539757336,0.325359249,0.191298731,0.218596922,0.338570048,0.161927495
0.285854276,0.201455892,0.167821298,0.669710324,0.559168656,0.238633904,0.139799199,0.341660464,0.237350905,0.06287245
0.204017018,0.235664663,0.413720235,0.189889451,0.128120316,0.340280587,0.179499028,0.272590499,0.322047022,0.32088973
0.286231406,0.091813018,0.202843066,0.206292506,0.192098098,0.300921967,0.302412186,0.20286244,0.257841627,0.146047491
0.123918225,0.328583677,0.258480339,0.137165213,0.236210695,0.259696306,0.252094295,0.31162711,0.347463324,0.210003195
0.297087888,0.339830542,0.279535437,0.232525906,0.229133273,0.460826872,0.23479225,0.278497487,0.267531238,0.224950888
0.297337869,0.209065183,0.250219441,0.100601597,0.202506507,0.393082329,0.098281111,0.270009869,0.358239198,0.124119901
0.245304431,0.123941097,0.267066374,0.366442938,0.159316205,0.172476686,0.145030352,0.257072553,0.256873206,0.241554192
0.272542683,0.292599951,0.215151086,0.102657961,0.892007321,0.483523574,0.243277325,0.208404018,0.288704499,0.046951641
0.193188995,0.295434002,0.264795693,0.146232839,0.149822293,0.402199971,0.294729597,0.264234539,0.30382906,0.235978992
0.193808291,0.273363413,0.267307466,0.21170409,0.158426265,0.439726327,0.286936405,0.234689325,0.193443973,0.180838008
0.208348521,0.310491312,0.322638744,0.121594591,0.15553395,0.307573733,0.220534398,0.270884867,0.325366356,0.239540714
0.266990682,0.335659428,0.366082747,0.58994182,0.178070162,0.343514212,0.144702278,0.26368345,0.308919717,0.32417184
0.228477822,0.151418984,0.280428191,0.2373474,0.541729589,0.316091505,0.127447234,0.271757401,0.366532712,0.192366883
0.11140091,0.235125725,0.053536024,0.102759816,0.095709335,0.235086531,0.177765694,0.20572362,0.315523456,0.321722248
0.290205348,0.2036262,0.223701779,0.220800773,0.061131299,0.422630809,0.255819412,0.180448354,0.308222713,0.180743088
0.226288372,0.353115485,0.246549943,0.374805205,0.577800337,0.384085986,0.245649213,0.255778479,0.301420663,0.267372799
0.204562363,0.319719953,0.358737057,0.601528326,0.176043176,0.321869161,0.176838801,0.197898568,0.291945753,0.253355113
0.174599356,0.252888844,0.227063513,0.639357479,0.177909777,0.339564644,0.218798248,0.279823409,0.017673219,0.293801449
0.16320571,0.26679089,0.210749162,0.093549881,0.156834317,0.336852354,0.269355647,0.188466773,0.312662505,0.183677609
0.276941424,0.292453593,0.292148189,0.318722773,0.143167823,0.15612095,0.299670916,0.238032614,0.198313362,0.279441051
0.225018466,0.304753722,0.218092681,0.207141728,0.19849839,0.395895011,0.170545353,0.283492951,0.322726677,0.204441216
0.163815569,0.304562557,0.240054001,0.118990478,0.540482133,0.374319838,0.168385683,0.294426857,0.152616348,0.2798333
0.240433855,0.190103085,0.223073728,0.245587958,0.10397857,0.204002258,0.143229043,0.305520796,0.331936192,0.261054775
0.177853525,0.30262307,0.191833873,0.250834301,0.143411807,0.365893175,0.114330364,0.262247142,0.180195698,0.243675198
0.151859388,0.195263164,0.247376695,0.407742271,0.134440846,0.145817437,0.215838723,0.055058686,0.213081815,0.249185681
0.138800406,0.092150982,0.271638094,0.315108091,0.195970513,0.254399562,0.240954043,0.148565513,0.182649161,0.263303096
0.243679929,0.300495047,0.323589108,0.105123461,0.192258009,0.179103593,0.23184993,0.118631389,0.280569169,0.226020246
0.280005999,0.248290614,0.289815138,0.21415916,0.147282524,0.311731435,0.107286439,0.21973847,0.317241339,0.285972351
0.284125927,0.255667782,0.262159537,0.107661788,0.17566208,0.467448369,0.091369087,0.233529238,0.394512515,0.289174839
0.215949498,0.216773821,0.143204206,0.086400738,0.154353223,0.326233239,0.167460074,0.23644493,0.268537436,0.226613785
0.213154352,0.295932389,0.359531892,0.624441144,0.107936741,0.528172752,0.246374871,0.257217608,0.297896222,0.238470014
0.2180703,0.306493682,0.235638654,0.200978172,0.168673728,0.407188536,0.230967781,0.239655279,0.329820906,0.222774584
0.218610011,0.228540627,0.205236863,0.517239381,0.191190501,0.311105916,0.24205315,0.187929147,0.320866161,0.284341079
0.177712381,0.305834114,0.25787122,0.26592416,0.118927659,0.334309004,0.241816634,0.123408627,0.221096735,0.287028105
0.170047031,0.323410943,0.165291402,0.355059691,0.15088355,0.202537951,0.25158098,0.125070979,0.23979787,0.285087978
0.234097481,0.180175097,0.248042871,0.598694093,1.031182087,0.360629689,0.19654209,0.15939619,0.182431012,0.186641237
0.21855436,0.157634792,0.251653521,0.192351878,0.195613202,0.242914982,0.232476262,0.314262773,0.215256113,0.24191288
0.233870242,0.258255473,0.155050726,0.071904866,0.166455754,0.293899128,0.13761043,0.239249611,0.261378087,0.1437668
0.314448219,0.261905471,0.2047851,0.226272662,0.488737433,0.309673231,0.231742083,0.252969951,0.197341492,0.196530649
0.278042815,0.346761491,0.309771718,0.609456472,0.146453125,0.250364095,0.181787721,0.278295755,0.210187589,0.164257049
0.198145595,0.239709142,0.33050549,0.59304628,0.210547682,0.387088734,0.219019489,0.209518417,0.147237256,0.168715647
0.22831728,0.2642995,0.29986863,0.580796692,0.184231535,0.211539651,0.305304472,0.258537768,0.159528872,0.293132584
