S4Yx30-clique-rcom-normalized,S9Yx15-clique-rcom-normalized,S12Y3x10-clique-rcom-normalized,S24Y6x5-clique-rcom-normalized,S120Y30-clique-rcom-normalized,Sc_S4Yx30-clique-rcom-normalized,SSYx50-clique-rcom-normalized,YSx75-clique-rcom-normalized,Yx150-clique-rcom-normalized,YYSx50-clique-rcom-normalized
0.125851197,0.221127692,0.344701693,0.326275383,0.648352739,0.327261315,0.270488934,0.164482931,0.204751705,0.290005278
0.179012114,0.134691825,0.144191039,0.442418588,0.641440198,0.301351485,0.181355648,0.152981615,0.266083631,0.172250927
0.092959514,0.148080774,0.291064744,0.133561454,0.087112729,0.340870333,0.158080147,0.094945753,0.255279405,0.278326315
0.176547387,0.150925407,0.224207751,0.29552256,0.182797704,0.304327999,0.200803165,0.34731773,0.195800028,0.250703481
0.22327896,0.121350083,0.338613325,0.375064022,0.152249503,0.229399457,0.100682604,0.140745489,0.179638082,0.226948331
0.179075387,0.10535299,0.24972575,0.381012398,0.137868387,0.228487019,0.170826415,0.28669306,0.178639973,0.132023407
0.183883936,0.085436941,0.156074963,0.255013823,0.207146418,0.328632795,0.121072955,0.262851795,0.232354241,0.431053076
0.17929219,0.07630964,0.223645853,0.425188289,0.120642851,0.190132146,0.101277158,0.149254257,0.21208231,0.179690493
0.280794624,0.238038586,0.269319312,0.430897893,0.075020305,0.241832488,0.111878849,0.213059522,0.202142978,0.292571647
0.281728042,0.277334887,0.109266231,0.511593071,0.614462792,0.235887493,0.233326087,0.073691023,0.161593359,0.142988898
0.171455601,0.137163483,0.300974259,0.255354871,0.619474404,0.331492094,0.048491395,0.152662763,0.166302107,0.172957817
0.095510733,0.109322638,0.206201029,0.398099083,0.12884473,0.258820083,0.105093379,0.138983685,0.188008656,0.240299073
0.182980521,0.081562024,0.327336254,0.408143327,0.168299252,0.225129462,0.106543409,0.144711902,0.165460326,0.215390978
0.163624137,0.111732419,0.292927249,0.442566777,0.197372351,0.320812648,0.185886671,0.151822994,0.225540562,0.232186535
0.25070935,0.176335195,0.374182255,0.424520567,0.910575231,0.277104733,0.240642585,0.165330817,0.292175847,0.168374247
0.127957394,0.262686726,0.221336852,0.411661126,0.094487921,0.320449163,0.238058746,0.162109856,0.202175614,0.070086662
0.098133728,0.242439884,0.192699083,0.467346848,0.94315156,0.244233405,0.220430337,0.08617157,0.193254193,0.318584036
0.140136323,0.074755212,0.204917569,0.316268256,0.14437404,0.208126736,0.20818938,0.184076097,0.15118695,0.240144461
0.199732103,0.171993558,0.1457413,0.063654766,0.156004647,0.287560701,0.155013029,0.137247217,0.224690572,0.225471449
0.084334166,0.221855256,0.171060837,0.227181525,0.123630717,0.318502166,0.148598893,0.107634452,0.21374016,0.160209413
0.193843553,0.190769797,0.272946313,0.211390681,0.592804061,0.349852602,0.039182206,0.089524908,0.184799468,0.141417463
0.182336723,0.247016855,0.14912712,0.248176245,0.603334398,0.180257884,0.092958471,0.160561981,0.112879768,0.137310392
0.182041234,0.273753156,0.310664898,0.381370103,0.141426299,0.186296124,0.198026853,0.201592191,0.149965381,0.1608435
0.133516194,0.223536834,0.325174575,0.140842578,0.137122648,0.209089479,0.199116619,0.265009894,0.173889671,0.181635048
0.145220366,0.170787716,0.179844305,0.227785399,0.172310997,0.25953403,0.212604684,0.110986155,0.15724888,0.150593889
0.132177987,0.139496245,0.172783582,0.336693586,0.166478143,0.258258982,0.124080963,0.082035143,0.174366042,0.168612356
0.108832405,0.24797726,0.186893816,0.524394063,0.128570893,0.363385223,0.288089284,0.261324711,0.136818227,0.117503732
0.180317579,0.244430958,0.293050668,0.458296686,0.158220044,0.365231472,0.090194343,0.160079489,0.163636905,0.123761638
0.193778992,0.249124947,0.191666173,0.431249088,0.595569069,0.351888575,0.25621653,0.163195404,0.25237178,0.234650482
0.184562912,0.25065705,0.347030041,0.0887748,0.571869713,0.373483245,0.178212386,0.086765945,0.155440504,0.167230843
0.164535604,0.259297628,0.128831328,0.378261905,0.571691599,0.293262216,0.09797432,0.065862716,0.216225011,0.116243015
0.223643176,0.156402034,0.170874724,0.280425807,0.546777056,0.264804016,0.075732622,0.151777606,0.214546238,0.230270984
0.147517122,0.257032781,0.350959959,0.430500418,0.153154397,0.193393604,0.213419785,0.201512233,0.167252997,0.216724324
0.165525892,0.140545958,0.202203967,0.342804251,0.107125955,0.364874517,0.19221852,0.184836952,0.213047057,0.369538034
0.219012912,0.230419067,0.223366494,0.197598916,0.083986065,0.188059805,0.176674135,0.149635584,0.148949161,0.299222138
0.126285242,0.212060505,0.171116366,0.327798405,0.069513171,0.256560226,0.165794501,0.073069829,0.167310287,0.232638966
0.325080848,0.209961572,0.175366395,0.28405619,0.132424341,0.212168793,0.145563729,0.148349936,0.170264295,0.233085107
0.197928881,0.158929579,0.185265436,0.43587757,0.156756402,0.266849169,0.153862478,0.096483144,0.18450932,0.224319266
0.203005373,0.067224743,0.329581677,0.184136485,0.223536104,0.45548247,0.197034887,0.231954646,0.18939889,0.215467365
0.183982798,0.217060832,0.099106896,0.290218437,0.072800911,0.303140688,0.072523082,0.074452517,0.166499637,0.198022438
0.165207637,0.07504861,0.164336605,0.102136425,0.156939735,0.312705205,0.167070377,0.216035663,0.264714145,0.26706108
0.134944515,0.097051547,0.236658903,0.298149078,0.889073932,0.217335619,0.173614778,0.273240181,0.145534276,0.100691699
0.102302206,0.177790957,0.220704829,0.451948942,0.080414405,0.289481693,0.289888711,0.165030585,0.220759772,0.095734059
0.282628989,0.103663793,0.375919767,0.376211016,0.130693248,0.4387405,0.16775956,0.095050403,0.243572067,0.19855433
0.216663614,0.213124227,0.122999272,0.204949862,0.157451329,0.366178099,0.174804402,0.125529941,0.175474882,0.183947546
0.060488738,0.304507023,0.23887583,0.425980055,0.11139669,0.332801803,0.201235717,0.087613852,0.354333023,0.422672744
0.089185968,0.197424484,0.196413652,0.419167742,0.190022692,0.348388483,0.162922371,0.08988404,0.239826078,0.094316785
0.083074944,0.16823662,0.210209443,0.492765214,0.114733424,0.142450744,0.149331371,0.545829377,0.195970144,0.80785719
0.194629017,0.164527986,0.249281815,0.400382554,0.915343334,0.3279749,0.145358686,0.551043893,0.114766158,0.262916894
0.14351841,0.191467328,0.252347282,0.438452395,0.896225135,0.16545445,0.198698142,0.131597093,0.253315235,0.227332987
0.200690042,0.215744394,0.388946387,0.44010711,0.140644084,0.313847481,0.150367301,0.120013186,0.154920488,0.256137713
0.14954845,0.137654384,0.267535918,0.482514048,0.058484919,0.33810231,0.182979432,0.149511696,0.148480408,0.244811421
0.171074235,0.145218933,0.279632401,0.322757331,0.112695541,0.178476092,0.07674702,0.20246406,0.132265041,0.097877965
0.154058036,0.345045098,0.238868384,0.117185466,0.052965983,0.338667951,0.675242413,0.215136845,0.27517697,0.144591321
0.219114412,0.241508293,0.226837066,0.395322457,0.153782102,0.207989474,0.103898283,0.125292165,0.178222932,0.276219114
0.194702642,0.202272639,0.196483096,0.419393962,0.088737899,0.313614457,0.183213468,0.128648628,0.216615255,0.235727563
0.170673171,0.210292332,0.263054368,0.214585944,0.167693575,0.276712369,0.120041165,0.201357391,0.226655686,0.226915519
0.16303187,0.62801488,0.222142731,0.373063644,0.575626205,0.280998066,0.121511164,0.206039033,0.25337559,0.126959451
0.13415512,0.278156574,0.242934318,0.526759687,0.560321736,0.34808558,0.202071009,0.089770564,0.246055423,0.11855804
0.219280449,0.299092056,0.114418342,0.442524079,0.115725409,0.089879246,0.074614436,0.15468388,0.086130675,0.149321497
0.288489629,0.155020482,0.346564598,0.445798953,1.023150546,0.300463175,0.21714283,0.167627365,0.121585298,0.221852436
0.213159716,0.236400004,0.339702393,0.073698144,0.146429849,0.28236319,0.203021674,0.22244708,0.194536018,0.144332901
0.185638812,0.24710859,0.280290785,0.318400819,1.033686207,0.037642733,0.216222387,0.192751341,0.253646761,0.135372376
0.204857543,0.098606361,0.352684999,0.510944179,0.092751018,0.299446454,0.148306165,0.094294138,0.149201005,0.096539454
0.220693588,0.117327223,0.455073487,0.421748126,0.105801811,0.37807825,0.211594709,0.143078915,0.156714482,0.330147717
0.195425278,0.14548674,0.162791781,0.34722837,0.092856652,0.277652086,0.185192262,0.080680233,0.201032136,0.314362872
0.184914025,0.144427781,0.134652746,0.240624246,0.145047585,0.295437544,0.169171701,0.105366089,0.186669757,0.199324212
0.252449191,0.065182484,0.281734467,0.361831732,0.160702298,0.323300559,0.156402441,0.175997547,0.204337346,0.219625355
0.209065223,0.170520911,0.194958933,0.156866347,0.107860988,0.411476619,0.098660672,0.199857571,0.078066535,0.341490369
0.056091883,0.099054819,0.312036785,0.273488399,0.103188933,0.293402203,0.134293359,0.25033876,0.088789623,0.256631849
0.114644217,0.218548314,0.249162508,0.379205834,1.010544263,0.333979171,0.093197338,0.294964486,0.173737594,0.296823142
0.163461984,0.383263535,0.162365147,0.361686673,0.122952144,0.330275871,0.063909944,0.211184792,0.103007866,0.237644321
0.122456145,0.256261482,0.186841398,0.333002832,0.087890523,0.267522321,0.185885777,0.067249186,0.224676197,0.215698336
0.208816016,0.142859799,0.226424381,0.172693646,0.726448092,0.099220448,0.125498315,0.067018963,0.22583135,0.245848917
0.182180415,0.114548383,0.200775379,0.086506824,0.141960763,0.31773308,0.170248689,0.276175948,0.21720125,0.251610924
0.19872708,0.107472184,0.330716445,0.259767385,0.169478291,0.194954278,0.152327949,0.217175923,0.164304788,0.212372646
0.224880567,0.285432985,0.201707251,0.489957182,0.119873104,0.44436546,0.173591566,0.592998118,0.181472853,0.315668879
0.182449607,0.1997811,0.198905919,0.52589017,1.095852038,0.388063325,0.209145759,0.165009854,0.237787355,0.765943045
0.055692719,0.319017507,0.232112091,0.126271433,0.134749147,0.332442201,0.159431201,0.155739888,0.246211584,0.214293618
0.051731032,0.266795812,0.196950468,0.493603306,0.159737254,0.307830011,0.08961064,0.227187383,0.123413751,0.21932089
0.128949137,0.215065891,0.12354732,0.549540484,0.081772017,0.292957226,0.151707334,0.187690857,0.149519203,0.303404713
0.180975355,0.13004508,0.241618057,0.299503751,0.133243269,0.283735186,0.15375696,0.039581926,0.209982472,0.123302689
0.233350463,0.074598069,0.268687532,0.251258686,0.160228971,0.317064177,0.13912054,0.126710292,0.08739774,0.097146859
0.157159069,0.040286301,0.235124827,0.281997324,0.17471088,0.323872207,0.104139118,0.109905693,0.060768098,0.114567969
0.197651824,0.03809428,0.178962858,0.411011659,0.13331948,0.217576543,0.104423295,0.174949731,0.17490294,0.108143453
0.218544794,0.155711579,0.268864304,0.432394452,0.191010396,0.280328573,0.194260366,0.189180603,0.162274776,0.62666615
0.070447399,0.142607732,0.190509467,0.420551768,0.054949924,0.228830478,0.175139294,0.180235454,0.205183001,0.139017149
0.107625205,0.133266185,0.224159721,0.230700887,0.081379217,0.326142839,0.181122262,0.159684092,0.199259436,0.158178493
0.201875459,0.237947652,0.202649644,0.414759649,0.145686499,0.22139546,0.144915515,0.053532964,0.15945076,0.149918955
0.22431076,0.27984356,0.266963785,0.365998121,0.865401985,0.183742375,0.288117034,0.06905289,0.232820363,0.296559476
0.127426132,0.187943489,0.146712109,0.56152822,0.091356861,0.295278437,0.150545513,0.135812594,0.22473353,0.633419909
0.217905887,0.242179158,0.186657712,0.398331428,0.146351608,0.433331642,0.160496413,0.116260139,0.151444125,0.182616561
0.28349955,0.214262075,0.3255589,0.287846782,0.144362012,0.261251579,0.184820709,0.140580342,0.218324675,0.194920995
0.306770629,0.201641259,0.325055279,0.493933116,0.103035708,0.20013549,0.136648082,0.07745111,0.210913123,0.783759531
0.202504497,0.262614225,0.247553401,0.292141824,0.119354286,0.111256549,0.13767522,0.127030398,0.1936848,0.153742524
0.193155744,0.191303691,0.185635864,0.322616989,0.910758532,0.350618837,0.124531479,0.148000089,0.122428685,0.182699617
0.027579528,0.268129676,0.279920858,0.251247731,0.885878288,0.338673153,0.135961176,0.106266546,0.172303686,0.099173259
0.159275234,0.275862599,0.179192345,0.465233125,0.876235713,0.336921656,0.166450172,0.154625591,0.175687257,0.249261477
0.1437216,0.225918113,0.206375613,0.348923704,0.192573664,0.420792419,0.240600472,0.230740984,0.13232798,0.150469445
0.172428807,0.216259267,0.224018088,0.832812602,0.896606212,0.194590608,0.149285745,0.13033669,0.185657412,0.137896339
0.113957295,0.277556465,0.215083754,0.568217716,0.943715103,0.189752786,0.208966397,0.105728209,0.193432657,0.092989233
0.207273391,0.180413639,0.208442126,0.320851316,0.997635406,0.165816901,0.202435365,0.403854385,0.228482737,0.186280044
0.242445615,0.255618035,0.231285805,0.227758139,0.08914938,0.237649244,0.244956046,0.297668311,0.156305908,0.116227765
0.209364722,0.242743905,0.20073677,0.145327823,0.11624875,0.322097325,0.138066653,0.298576381,0.087322183,0.267628628
0.155756818,0.209909641,0.188584683,0.595880599,0.186436172,0.257685905,0.242680605,0.176719052,0.143279245,0.202293667
0.111905235,0.137895514,0.174972097,0.6293724,0.216079614,0.299717131,0.186758376,0.079406931,0.172125188,0.652181818
0.090958852,0.238918909,0.28840179,0.644267654,0.217223882,0.477818657,0.17238863,0.112370308,0.238970408,0.665586446
0.192500272,0.295394851,0.260370136,0.637302623,0.184954812,0.279155217,0.148183952,0.113866753,0.071771242,0.247131421
0.258128501,0.265225909,0.22903344,0.220810821,0.15425583,0.34146828,0.133625691,0.14975626,0.190230455,0.181926928
0.360577916,0.29231378,0.211699879,0.294116687,1.010949273,0.464672919,0.151680624,0.155329153,0.307931172,0.185821766
0.065409798,0.270152925,0.219478046,0.060709961,0.957473683,0.198435778,0.132695063,0.091757882,0.281177936,0.294205012
0.09195767,0.252690722,0.165709697,0.243822082,0.199412521,0.211582001,0.175688011,0.087940674,0.224166849,0.312693437
0.166363622,0.224417389,0.202432394,0.587221876,0.155848761,0.272791175,0.170644266,0.053854713,0.207317424,0.323410531
0.194808314,0.375905627,0.173528181,0.219160851,0.181565574,0.299665747,0.194886081,0.083699109,0.192370472,0.248038465
0.200388855,0.271393474,0.149276549,0.321525961,0.160752593,0.243148159,0.159414313,0.125828627,0.208022253,0.227869343
0.143341302,0.278877244,0.163415276,0.333331464,0.053260256,0.283609509,0.077524761,0.132156449,0.20406304,0.12669181
0.202972955,0.202627851,0.281695384,0.597782471,0.948795245,0.240634884,0.164338249,0.183661532,0.205505971,0.239325614
0.20362743,0.209528151,0.232286101,0.338213796,0.220453489,0.187554014,0.155186854,0.094830471,0.131850706,0.073376443
0.155739979,0.263869957,0.217066303,0.61873279,0.069155622,0.110606283,0.122327039,0.303038892,0.313898898,0.131162808
0.164855405,0.293382953,0.202718998,0.619329561,0.982608363,0.460108268,0.168485114,0.160743234,0.166312289,0.048348705
0.224760355,0.246676225,0.083062121,0.404488817,0.913954373,0.426935295,0.120675091,0.440445144,0.155813837,0.189774708
0.262609541,0.38833107,0.250911322,0.215723289,0.086017739,0.112646222,0.251914969,0.090913205,0.128510308,0.177358066
0.252171066,0.159821336,0.182989521,0.14996097,0.452158945,0.318111324,0.248275671,0.10325285,0.16318355,0.21639027
0.058500489,0.096968213,0.131737383,0.435835914,0.06516561,0.190298152,0.262761825,0.071387266,0.149975752,0.137420417
0.123787448,0.125404432,0.258645358,0.392254662,0.173869712,0.264745885,0.252017647,0.108372463,0.102449201,0.129340095
0.706060353,0.166043217,0.245313742,0.090539613,0.202183595,0.356392729,0.229775405,0.194524986,0.177258963,0.212037184
0.169378754,0.206363432,0.241600824,0.774175364,0.241126518,0.182274605,0.221925947,0.134016462,0.209792453,0.749641729
0.157584317,0.205332171,0.169463047,0.42249306,0.186178345,0.319414118,0.255592407,0.102026919,0.176088734,0.246252752
0.147071384,0.278900052,0.139608084,0.552970873,0.147682907,0.371287599,0.277267303,0.166160184,0.383120084,0.120206659
0.107541537,0.2324127,0.142706192,0.428736666,0.968195738,0.229307833,0.158014352,0.247550914,0.17287928,0.169246926
0.122309034,0.109510398,0.310077542,0.192993535,0.941785346,0.192075088,0.199298996,0.101716527,0.211861572,0.132877136
0.288935812,0.075342609,0.110167938,0.418561446,0.16059954,0.410467674,0.237774456,0.092385095,0.186078115,0.165805999
0.16206704,0.115820135,0.260017083,0.416855778,0.102257,0.294995626,0.185614517,0.163455186,0.093173001,0.175375195
0.161888943,0.109285117,0.31975205,0.56860694,0.141695037,0.406178885,0.147312322,0.173812192,0.193835863,0.100892587
0.104679722,0.094187527,0.118709835,0.368405544,0.117952856,0.300518197,0.187079805,0.203131764,0.273672215,0.176067428
0.120105568,0.061852965,0.116503053,0.21977188,0.174878605,0.233794047,0.179458122,0.192145545,0.269146987,0.085454062
0.104850723,0.506452313,0.243771599,0.142904671,0.092097689,0.238289343,0.20205591,0.146387954,0.252830359,0.227078212
0.150429272,0.173208965,0.309639271,0.586093119,0.10611358,0.189004598,0.13734074,0.120286835,0.141348883,0.290878351
0.201980163,0.167324476,0.266947331,0.414436577,0.125838129,0.3759217,0.178406877,0.277534125,0.166896117,0.763956904
0.112100596,0.180538091,0.251531407,0.149772973,0.192068139,0.403074801,0.256516463,0.165375772,0.136319984,0.592042913
0.183863078,0.242589516,0.348741406,0.435398897,0.123499468,0.424974703,0.288602581,0.080714952,0.235561094,0.14423801
0.149778597,0.240663541,0.254705844,0.402520508,0.144232275,0.351675392,0.17533602,0.147078595,0.219505056,0.288300265
0.177867783,0.26626726,0.168113376,0.724049366,0.099605622,0.316406016,0.241968207,0.162697402,0.132816266,0.146423488
0.169540034,0.235550948,0.148658883,0.312468222,0.103823698,0.352020304,0.510830263,0.236940797,0.222039089,0.266155462
0.195150777,0.267811367,0.317964798,0.386363889,0.079018756,0.225598717,0.194068498,0.21689512,0.227752022,0.223082191
0.156035272,0.199351233,0.331195381,0.202449442,0.144139632,0.30855581,0.169667533,0.155054982,0.218750024,0.216504755
0.152111504,0.31483817,0.049198342,0.229515514,0.175388654,0.267472136,0.150146189,0.151821131,0.225343939,0.261753435
0.092092166,0.148293948,0.076476474,0.417916849,0.144055196,0.33308936,0.233732474,0.183446992,0.23409824,0.188629993
0.881854272,0.121561878,0.126577399,0.409509229,0.131820254,0.167011858,0.167640654,0.19184145,0.237143631,0.14291281
0.089703555,0.147552913,0.142915692,0.403893509,0.645096125,0.27702044,0.113073499,0.205791093,0.130885961,0.222556163
0.14574596,0.141125498,0.286183208,0.505275755,0.86084774,0.416994817,0.190625347,0.148714796,0.216613893,0.114836422
0.093479925,0.207550484,0.214032226,0.258882681,0.913100737,0.221954211,0.227343265,0.17497081,0.04183864,0.626511376
0.137720758,0.191912072,0.264538709,0.762652734,0.95220072,0.334187808,0.167374274,0.105558486,0.076125883,0.191178687
0.115586555,0.13696129,0.256462111,0.461253287,0.994084653,0.26414494,0.262575067,0.090664124,0.091562636,0.189035199
0.11510168,0.099213433,0.041354642,0.151941923,0.097887719,0.265825291,0.25467616,0.08535623,0.160139773,0.29991063
0.162926834,0.133776124,0.040648329,0.272322408,0.068439338,0.314721365,0.167102311,0.118675042,0.197010503,0.238635356
0.263671841,0.226198076,0.097442789,0.400197414,0.134449341,0.188850125,0.12522014,0.144898319,0.182968229,0.094966004
0.293146377,0.2277344,0.219187888,0.806362402,0.11981291,0.296701982,0.136038637,0.185573532,0.228153438,0.295696238
0.03280452,0.226466672,0.316753693,0.471284686,0.107939355,0.40942108,0.111747609,0.605725706,0.216187958,0.319201631
0.184292115,0.25848036,0.118398033,0.404274828,0.101250812,0.068950893,0.142452424,0.154656985,0.18674518,0.660635396
0.140202039,0.172199037,0.333390324,0.456889027,0.759705368,0.268147843,0.211114593,0.069683976,0.189060147,0.212054814
0.139755385,0.167896898,0.25816868,0.443046446,0.824012369,0.343477863,0.16136198,0.100670524,0.266077681,0.118453418
0.210478173,0.242409277,0.240267951,0.318024156,0.878638343,0.24876951,0.156624755,0.114731795,0.197615758,0.17276803
0.183604434,0.205332534,0.239787671,0.4586485,0.71882292,0.235960573,0.199037797,0.122924058,0.266512386,0.199570406
0.201677713,0.225299206,0.187597293,0.669119257,0.111163328,0.333373772,0.106030376,0.13474903,0.214166822,0.116437922
0.23878693,0.228629211,0.354206573,0.442094038,0.154403215,0.369893701,0.788692754,0.187975406,0.082066469,0.175838485
0.290462247,0.255777991,0.362848465,0.28348944,0.088067545,0.407373548,0.155397131,0.179090445,0.094556249,0.260227427
0.155592193,0.268694525,0.259406372,0.488095581,0.118006149,0.392380811,0.19722525,0.153731837,0.101385238,0.154890331
0.19029173,0.182252618,0.154767335,0.258544897,0.123698969,0.417078956,0.381361164,0.187796153,0.162561472,0.161352773
0.191836809,0.180223731,0.236205888,0.577867669,0.130367544,0.173588767,0.356536695,0.114458481,0.285954474,0.19937182
0.13246478,0.208998124,0.192821022,0.277420626,0.976858168,0.308624122,0.21923743,0.241642473,0.178292614,0.337166998
0.126330281,0.208363039,0.251775054,0.489486051,0.145374377,0.38217626,0.170628925,0.10373419,0.151658669,0.13681614
0.221817799,0.18299072,0.24014477,0.466245795,0.105776131,0.333472985,0.165943573,0.119414358,0.219880057,0.199045117
0.064253774,0.267190911,0.347525373,0.468014498,0.122440221,0.206477011,0.154348127,0.101946908,0.109733285,0.184926945
0.219108873,0.222054303,0.119983203,0.314189219,0.095775085,0.416570649,0.183489466,0.049758951,0.243056266,0.186789282
0.1898402,0.220619204,0.144885557,0.502743466,0.838725713,0.207567227,0.169805586,0.217529566,0.232954008,0.17642331
0.207210575,0.10678992,0.142661343,0.3529293,0.791288462,0.091993306,0.268636331,0.198737614,0.249132972,0.223965392
0.182534062,0.380876101,0.308205657,0.413556092,0.194031946,0.345615647,0.653989179,0.195070969,0.18313593,0.27221924
0.054982758,0.154325042,0.316962456,0.354827478,0.075777379,0.21823868,0.223051001,0.15226668,0.196252606,0.252044576
0.057396126,0.216243458,0.302026384,0.525603001,0.939327787,0.430324987,0.21085182,0.181186149,0.179180497,0.09157598
0.165701298,0.260700175,0.21901919,0.437965081,0.593900428,0.451752728,0.23080498,0.121528576,0.129185805,0.229294843
0.169488241,0.289485973,0.252445941,0.702439113,0.638051722,0.219829915,0.096146738,0.202003039,0.158775623,0.194280366
0.168397265,0.25311476,0.242374155,0.422068501,0.977894089,0.232542162,0.096005174,0.162784337,0.169604153,0.207557893
0.17923966,0.260684488,0.238911946,0.329566376,0.09777171,0.342579301,0.218606719,0.047634728,0.164112866,0.355558305
0.179014478,0.219489961,0.231076225,0.301138454,0.149568918,0.151857346,0.248778828,0.126027488,0.123866387,0.203904814
0.18771434,0.205965632,0.313493539,0.467794992,0.134044272,0.16782851,0.243479319,0.03862395,0.204272687,0.250885303
0.167341088,0.198233014,0.156203999,0.524847501,0.152339535,0.269186462,0.236909979,0.117811593,0.13175885,0.192832368
0.078466361,0.221266748,0.244069369,0.400041786,0.129757657,0.384554259,0.153571808,0.154480478,0.202526356,0.288692591
0.103178893,0.231903419,0.228974061,0.588510802,0.646122547,0.234493451,0.120743945,0.111195083,0.233321362,0.243383379
0.181920456,0.231750285,0.204978336,0.165444366,0.649736927,0.097025347,0.238396465,0.122214681,0.236203034,0.183873386
0.092750624,0.260949908,0.190765876,0.457157152,0.613732422,0.163916238,0.12556695,0.072810354,0.145628017,0.31481495
0.150688581,0.218970196,0.266539007,0.278189708,0.6962672,0.154579841,0.225085703,0.055090502,0.1568004,0.345745517
0.197874358,0.170583904,0.348907461,0.246442757,0.118622406,0.184959106,0.197141167,0.203730115,0.146880098,0.217932541
0.048447083,0.171514343,0.155609803,0.279028875,0.110437879,0.26768919,0.193680776,0.138326206,0.168142634,0.197326952
0.145922967,0.129205138,0.15812632,0.378220871,0.132643281,0.362407437,0.189775373,0.189023876,0.134120351,0.271299474
0.166210713,0.207851204,0.221110369,0.25503987,0.147415882,0.224854317,0.254347374,0.084649481,0.199440479,0.142550794
0.138157915,0.231055679,0.246642585,0.441857505,0.175432482,0.27644807,0.120684102,0.508463978,0.197220128,0.234369296
0.187687538,0.150743922,0.2138536,0.505489217,0.139261667,0.24866122,0.196961184,0.120237863,0.263515864,0.19993245
0.200709213,0.193344162,0.194535815,0.306526626,0.105685779,0.30448998,0.136011086,0.125499021,0.103396673,0.234906348
0.239150857,0.207901375,0.197256651,0.699689703,0.115920881,0.439952497,0.138936807,0.234009643,0.103034936,0.209598872
0.198357976,0.210188588,0.162431751,0.275424246,0.756283759,0.237614976,0.070472835,0.200309842,0.059564119,0.300388017
0.186665184,0.176613843,0.336185161,0.492944552,0.734442638,0.313119377,0.292675298,0.162273896,0.258752167,0.288913163
0.217967464,0.207620051,0.046764951,0.335377527,0.07964522,0.242095859,0.27298801,0.166055506,0.220252802,0.129312688
0.207075294,0.144527211,0.272447916,0.365008339,0.398815069,0.285714999,0.044268594,0.106741052,0.19919897,0.129675574
0.214628857,0.166602944,0.149163142,0.483017272,0.238796672,0.310497621,0.050659764,0.107305032,0.259579275,0.334536307
0.199194549,0.347312186,0.341177991,0.332098323,0.237542683,0.265640828,0.044842804,0.191076185,0.249176999,0.189583686
0.213397636,0.276155762,0.371661854,0.178213717,0.268396406,0.377755342,0.109602725,0.201266237,0.244031033,0.289711602
0.239353264,0.205166144,0.265667637,0.439890007,0.24912409,0.395007427,0.191802925,0.135959819,0.147731096,0.347667913
0.22743804,0.136869288,0.292413446,0.570822619,0.172103894,0.364421774,0.239122639,0.1486618,0.136185143,0.338187911
0.147352937,0.156788353,0.190261424,0.321014746,0.774766138,0.419199741,0.254458107,0.119854594,0.129392441,0.337038569
0.240014439,0.1698082,0.134890402,0.466913355,0.837084115,0.141334845,0.069990732,0.197127651,0.281258616,0.040933281
0.164522346,0.10097878,0.233516744,0.375630097,0.945538718,0.241355975,0.235776331,0.105808878,0.207750447,0.108693675
0.231538655,0.157163642,0.195877187,0.428550042,0.931753796,0.237957026,0.183436766,0.163807273,0.246910448,0.214258966
0.1724971,0.148323192,0.124296292,0.387638277,0.184391285,0.295967985,0.153790322,0.136758608,0.239394959,0.08084818
0.125960803,0.319962739,0.256648244,0.359215165,0.103059725,0.211873314,0.082151368,0.122550699,0.234710646,0.186692898
0.143304344,0.307414801,0.271898389,0.247475031,0.125225112,0.27568315,0.282704504,0.087729825,0.232845284,0.155709519
0.111928093,0.126601899,0.252089326,0.529167327,0.101646979,0.100535082,0.189845644,0.194471355,0.131690515,0.182908334
0.14791601,0.153564565,0.226256667,0.449990443,0.149013563,0.283845978,0.120986904,0.675033403,0.134291652,0.09795319
0.121326954,0.166533541,0.21749345,0.427547961,0.136951004,0.256402185,0.091022966,0.111389537,0.12162883,0.090298091
0.169373008,0.164180797,0.269177921,0.563416977,0.164062085,0.285949354,0.211204862,0.132168073,0.138390939,0.200572509
0.116304886,0.081768528,0.319520328,0.453687816,0.621503101,0.224015104,0.254464633,0.206267592,0.176055419,0.229315706
0.112019965,0.170603128,0.245139238,0.285329429,0.127622781,0.35721617,0.195041311,0.195461113,0.126437588,0.069746566
0.112560972,0.340401958,0.201302251,0.410854559,0.681203385,0.10805412,0.140984441,0.229120487,0.208477218,0.243942705
0.179849989,0.119959377,0.207669473,0.459019336,0.106702064,0.260313177,0.160981668,0.098607648,0.23151135,0.046794959
0.113588263,0.136784884,0.244595483,0.586618886,0.125799195,0.365301776,0.154489212,0.127565764,0.154380023,0.190832566
0.156753473,0.193682984,0.219335395,0.340181104,0.141197705,0.072397436,0.144172354,0.155532695,0.114940067,0.036889475
0.208839364,0.175142492,0.22864949,0.467266968,0.13365465,0.290884611,0.139925877,0.206319323,0.126214351,0.240667964
0.141706539,0.072164118,0.168318689,0.306091905,0.085046168,0.25423603,0.148395463,0.14614747,0.23302858,0.062907482
0.218676341,0.271472087,0.30129522,0.344971276,0.16212227,0.248723349,0.190402654,0.130628595,0.29311665,0.298123507
0.20415844,0.277003081,0.224706864,0.575353754,0.648669458,0.340582356,0.251357299,0.037757556,0.229633069,0.442894025
