S4Yx30-hub-displacement-angstrom,S9Yx15-hub-displacement-angstrom,S12Y3x10-hub-displacement-angstrom,S24Y6x5-hub-displacement-angstrom,S120Y30-hub-displacement-angstrom,Sc_S4Yx30-hub-displacement-angstrom,SSYx50-hub-displacement-angstrom,YSx75-hub-displacement-angstrom,Yx150-hub-displacement-angstrom,YYSx50-hub-displacement-angstrom
10.11857689,16.80929079,23.05733515,16.63058704,33.48087988,23.1586371,16.90810939,16.67101444,22.2713448,19.5436131
18.84911559,8.851955684,22.70365371,13.9895447,22.02543262,14.66330031,14.05478153,30.38609663,11.5990864,16.67151509
21.27244561,9.134509045,19.19977137,13.30376371,29.17858535,17.17135307,10.00180577,13.24603017,19.30556286,16.09606608
11.51524018,22.63012413,17.77555413,18.98155602,30.77828659,15.60035569,9.313024224,24.18926269,21.6875715,14.22133697
17.69466151,16.73202781,20.67540692,20.94144744,18.76102539,17.51729834,14.8010727,11.21627293,15.28207424,16.44118014
15.54936301,18.37495665,13.10096803,14.49481362,10.18244075,15.72836567,16.12318726,16.57081815,21.86952908,14.6640187
15.52557246,15.30145201,11.85111781,16.52441611,11.86682218,9.582873777,11.33987206,26.37263803,27.17292814,24.48582613
17.45255255,10.45557924,17.65527424,16.82684031,10.90651286,13.97618973,30.5397389,14.50453641,20.86566453,16.37607064
12.06625843,14.18308978,16.51344916,5.256412641,25.0755957,7.14321788,21.50970208,12.70867415,18.70510084,12.13447283
19.0231128,16.82645648,17.32824301,10.8538312,5.824861095,23.18449295,13.85486704,7.631453428,18.08558832,15.44290027
22.137059,11.19656073,25.16073942,14.80609659,16.97918863,12.73651012,18.92449827,9.762439711,16.89931445,17.15694925
15.72799699,15.32708351,17.71517989,17.81195412,18.43856353,17.97548076,19.47565015,15.58671827,19.1131177,10.12353897
16.31805318,15.5218069,12.33727329,12.72133392,22.37333877,11.5994324,17.18633837,10.08294782,13.403389,22.14772917
11.82215849,11.98706136,14.8771294,11.03061121,35.09177129,15.79634946,20.82761013,12.07561229,22.94561695,11.99933102
16.48017141,12.70641884,18.79435254,10.71559431,13.17232377,15.67216503,15.69684736,10.87891372,14.54259481,26.35007562
25.01541783,7.715354659,20.17151994,16.45198693,11.92497216,23.9310214,29.94040393,22.7621997,22.38467154,14.78581847
13.5325318,11.273242,11.47526356,7.388638721,3.44594805,16.94177919,14.12636152,21.6288276,17.81934948,17.75248427
19.76337327,9.614122953,11.08031773,6.984795909,4.924392692,14.27813368,13.16181137,15.47226272,23.16736329,20.33474847
18.64261504,20.16914997,9.083850823,7.536477483,13.62213959,18.9280228,9.861463622,11.386003,22.54635488,12.57139918
18.39175427,13.21466923,12.72194197,14.34504488,5.043193713,12.20336733,9.627871262,11.71839694,13.60690369,12.84408135
15.13166797,16.29677844,20.56070617,19.33200408,15.38153648,20.56358418,20.9918641,13.98016319,21.99993931,14.16230367
10.8636553,16.00128675,7.292695146,13.81832177,17.61396889,16.59397835,15.78260575,15.9210297,27.64086576,19.00289923
10.48438599,21.11580371,16.44496139,9.176787853,13.19025697,15.23365374,17.21887004,13.1799208,17.7689453,14.76948804
12.36042129,17.26139378,15.17891113,15.37296227,11.83876176,22.53368148,16.7989818,10.71079969,23.12981417,11.96370608
13.54892521,19.7082542,24.78953327,8.694259406,22.03114807,12.69646033,12.44396641,13.56151912,18.50818051,20.85061205
17.69359308,12.56116686,17.74882686,5.78211842,8.60255906,15.22421583,16.55811617,12.66667596,17.65204487,17.01624341
5.507562604,14.43480143,21.27956858,6.938939927,8.753739649,16.67381568,26.34834646,11.40415413,25.12768434,33.59688958
12.50117048,13.60669169,9.692964929,9.059030138,9.017559487,17.63181423,15.68241735,27.62960449,26.17044215,12.64876335
14.72227735,21.21837115,10.39276957,7.284605337,11.29618233,16.46605177,10.61859584,14.20861991,17.02213112,14.61926867
15.48060241,18.26455396,17.18411452,7.642815371,5.086502875,10.89147998,11.47886545,19.65451351,11.99434848,23.0880796
14.8024483,15.54733356,10.06124291,13.73748258,10.19678836,13.77269481,12.3808802,10.88389081,17.50082153,25.39360098
8.955324328,17.24769202,11.85814891,6.156063653,17.5420497,7.384302739,14.82034482,16.67027913,22.00918304,20.65059485
19.30049014,17.42421775,23.45829408,13.98111229,25.32803885,7.729932961,15.30798096,20.97882019,14.58674354,6.979674957
9.670723692,10.85398293,13.30574548,11.9980323,23.7380154,22.07243315,15.57323917,32.94740108,17.7914758,22.13018826
8.486984247,4.919459005,11.98318582,12.2701768,13.83928554,21.77627094,20.69719418,14.31064135,19.24562352,29.568903
9.662452787,17.06523235,19.20271345,13.50499798,5.995310199,16.08748539,17.86075058,13.76535899,12.84802143,19.56453616
10.85935726,12.2791496,14.95606459,10.27421519,36.49972162,9.636153818,16.13697145,16.67473264,18.66511406,23.71920223
12.37750082,17.70356198,8.563292296,13.29287809,7.133389193,10.63539859,13.3307765,19.05694191,15.79260919,15.55523531
12.00038577,4.89577688,23.00767405,7.400884554,9.116331511,20.51286848,11.51441017,21.32213813,16.87173264,13.46562776
18.31232312,15.62038449,14.84423458,3.786530246,15.77675906,9.480030799,20.60473278,14.3741004,13.17609767,18.68537682
6.721533125,18.88304424,6.633250041,9.352906992,13.8752903,14.85287702,16.3602674,21.8618101,10.55660591,21.9157526
28.28378357,12.37650576,15.00523219,17.87442699,17.41429783,7.357953546,18.71225313,11.09677096,17.14686154,11.55623369
6.498630521,10.26587398,15.94110779,9.06725446,9.694384211,13.29184931,15.01519201,24.69828713,16.03984424,13.98011145
13.93108483,8.046956275,14.98313181,21.01021051,20.99716305,23.82962853,17.57688153,21.54282445,18.7856975,23.27969035
16.80558665,20.66139672,14.59858303,9.40705921,7.852898991,15.90906609,17.73884151,10.66931499,29.68942748,10.86214959
10.8785042,5.509508126,15.96881411,15.69039841,15.38195148,9.802782132,17.68785865,19.33620925,27.02405028,13.97060051
14.89867664,17.95066451,16.76286897,7.416137949,5.940795658,10.27290393,12.35181603,21.72610943,15.50547163,19.97860526
11.47198063,6.76013006,14.83750549,12.16720399,8.448539583,7.391048258,10.90032419,14.20674724,16.7497167,17.39619603
18.74665737,27.11090046,14.3918321,18.0504894,22.95053137,6.308084114,20.63690212,23.54411917,17.21506441,16.66334904
4.816690129,13.08575007,12.47954706,5.777164862,7.763276971,13.88334734,26.45901534,25.68889948,17.2432044,24.21314072
12.20879495,10.82904726,19.39228205,14.50979352,25.13182546,17.17780738,7.424151795,19.49345408,20.11460377,12.38859058
18.19386351,7.477594002,17.44352096,11.4626814,18.60421851,19.27969589,12.56530384,10.50773411,10.77268309,35.46173567
7.932933924,18.81975146,17.87789312,12.35565249,14.26233588,10.12452141,13.22477272,23.0370661,27.42539078,21.27125704
17.50703213,14.3577854,18.79140187,11.4877254,9.535279683,19.3395088,20.51395534,17.99425149,26.11211547,11.27905195
15.49973156,17.42058144,24.98930543,13.44275106,20.93567686,11.76525971,21.917174,11.18176149,20.40641393,5.160411524
14.52548172,12.78211836,19.38636779,7.471165599,6.251438955,16.545531,23.31099856,20.55701295,12.32246458,21.09427085
5.372389796,10.97299161,30.33597167,13.94629259,23.1445701,15.94473829,15.52571808,12.7158363,13.23838144,10.07296975
22.78425061,7.507582677,13.61082622,6.624116102,11.46581452,10.19560133,37.44401005,20.7970524,18.54685111,14.71213233
13.4981031,10.65872795,12.04389528,16.17260248,22.35358597,11.86460061,22.96786521,9.480185895,12.71396757,8.018952542
12.70288446,11.85486735,11.26149615,10.50324139,10.50748231,16.1846862,24.70511252,19.43375118,15.10113903,18.73911985
16.26359071,8.750141975,12.45286731,15.24143344,16.97285784,19.82212757,14.78513112,12.99659548,17.29628749,14.92682607
13.08006971,10.79710011,9.443040131,11.77524626,27.29739697,12.38276557,18.13295607,21.37734233,14.59639891,23.12763866
20.69946397,17.45559341,15.87049591,9.651888933,13.49859019,14.76605921,12.28280399,22.79060976,19.13672848,17.85337732
16.07662952,14.82794548,25.25311899,11.02284169,15.03039185,22.79433048,24.68623201,17.47788729,20.5679917,7.553793698
13.37011913,11.85379804,16.02685276,14.09482761,12.09298879,19.60498597,14.04117389,14.81407652,13.03432594,13.51135924
13.9055151,7.983341222,14.05505648,10.04284465,20.67644471,11.60338371,15.36842906,15.68216866,13.64904343,19.67192906
9.147905287,13.48536693,11.87165179,9.612393871,27.58982119,10.5137535,28.86223118,13.37284224,25.52657116,11.63470721
14.76954833,13.29122524,24.03454488,12.63090531,2.278272292,15.69655749,15.94850429,15.42676329,20.97848275,17.29773018
25.43684792,21.83434293,19.81582758,8.163390424,9.54757375,7.327623829,19.48371205,13.4542365,11.98790023,6.177502054
10.36746107,19.20152086,13.1386168,17.67478075,14.25593599,16.61342453,21.06664776,13.0476817,7.867580421,11.90579958
21.14090499,6.875927422,16.49431699,12.98889358,20.0583409,18.65690816,15.42018644,19.58059764,11.61077666,12.57517135
22.25124404,14.17545413,11.38155758,11.63920881,25.5750398,13.11800484,27.28147978,13.64116081,13.88433646,7.426003485
20.87739504,7.402621056,18.89606366,11.51190237,14.274383,17.08548007,19.18010683,14.56696102,17.51441231,20.72460961
8.55155477,11.36754514,15.51178147,12.46334586,27.25480423,13.33096458,10.60103228,18.54343019,22.6884291,14.50336969
17.40832177,5.937731313,17.96271307,12.5230828,14.94114343,10.6020748,16.23656061,17.85358243,19.99546075,17.14127057
9.609012817,9.594947817,20.31937857,8.706223657,3.770791616,14.62016215,23.328844,18.34797938,18.64113938,10.83421724
18.04345517,11.27840194,11.16000147,14.59634361,10.65719067,15.76578683,24.76202785,16.27076501,13.47893616,17.66385087
16.67455976,8.863549308,7.073246413,8.460884937,9.993200112,17.66055954,18.65617065,20.1741941,14.44172675,14.93534366
19.05591656,7.464410883,12.9775717,5.736363214,20.81054742,12.44187934,17.73283356,14.29213765,8.29574362,20.88645982
18.96382391,4.038065831,20.7330067,10.05573053,12.12755832,24.19675402,14.09019892,13.42281351,10.66504651,13.36304713
16.74728161,12.90230891,19.56530415,16.25425952,23.72670707,21.56687283,5.469455433,24.20069968,12.16112734,25.16304784
19.68962898,10.83190907,14.29570917,10.77669398,31.58455516,20.67078435,19.30904981,17.27945326,18.99808584,13.91123487
14.56122326,10.560434,24.72524729,6.239559856,13.33127901,10.19272203,18.20723155,18.93514461,18.23838866,16.58273409
37.09027759,10.07388784,13.61482899,21.34524449,10.00415124,13.38929641,21.89746594,23.42182713,10.87190235,11.97250282
8.305454915,26.85196512,32.47395649,6.760370994,4.336196922,22.40859302,7.913303768,17.30756296,27.16972483,15.82743938
17.46368641,17.63721479,12.57732477,10.02281915,12.53220126,15.17870729,25.78711372,12.84602027,16.95717253,7.018551841
18.57984201,10.19329302,14.42629037,17.42676002,6.746972185,20.55981655,12.35404636,9.420316426,9.769717564,23.90065661
26.78762243,12.86528428,18.23228971,10.67896738,17.86260875,14.19288511,12.94115499,11.97749776,22.04505605,15.40905591
21.00598994,23.83022851,17.4996497,10.3093197,7.632973372,10.96221416,16.39852003,14.29920232,19.60639776,13.94207465
16.89663766,8.59821247,20.05168603,10.48766497,21.04938915,18.22331559,8.499906104,28.39801542,18.53070023,20.97453255
7.836100842,14.14644667,19.0105614,5.326589202,17.82721632,21.17004415,9.419148624,9.727948378,20.87517964,16.62223836
13.92850548,12.03924644,20.20851313,20.17511962,8.682674747,19.20204404,11.14066218,16.22606252,9.651784282,17.73555877
15.36007425,16.97301646,17.10613239,12.90973624,18.04704072,25.39012416,18.11601038,13.16523679,7.468684623,13.03333764
11.1202317,10.56376667,15.56432914,11.16373192,7.04019389,15.6887264,16.20341961,6.937630317,12.72808336,18.13551075
16.18288052,14.56448018,23.33674494,9.14538347,7.569761465,18.15516359,11.77958428,16.73725902,19.18630605,6.451684313
20.57471699,13.42174372,16.92161925,8.81348942,14.69802606,17.66419328,13.7582923,13.48104549,30.92856751,7.67662583
10.37216372,30.16350581,13.12518267,10.30708134,6.924348067,24.91889164,28.47465161,13.39285965,18.25453528,19.34907862
17.17057728,17.23729288,17.8279957,16.23323152,9.251080438,12.88450108,22.38451091,22.22293762,24.08286046,11.52581106
21.00034522,10.30899393,8.695913087,12.87034664,5.757453814,21.30646631,11.72296078,14.70745259,12.90128617,27.65639714
17.90877027,12.61064565,12.24012279,8.406033633,7.986472824,20.77216139,12.99048344,9.8030244,9.451559421,19.21746278
10.99687596,5.12940698,17.80024351,14.55058568,19.72165018,15.79184942,21.96385469,10.51538215,15.68917747,15.36090862
10.69262932,17.47938768,13.56614979,7.847434781,14.44696249,22.06458174,9.890891737,15.82955237,13.27591593,10.0604177
12.4854078,12.44347221,17.927343,14.43760076,13.47946229,12.38642591,8.620212455,15.87743512,26.68892502,14.02900499
10.29707209,14.43237263,14.99061093,14.09346568,11.21348069,14.31612077,17.87934831,14.54124937,16.07551313,9.064337348
15.33973045,24.58601196,13.5243543,8.202017203,17.23020566,14.90945371,7.544563905,11.94903056,10.6690571,22.49970861
23.8786381,16.14560863,14.88628899,10.21369824,11.77293891,15.43936999,24.38383966,13.17680744,15.47320867,11.94522123
25.64643002,15.6012304,13.43296626,16.8550093,5.279121326,4.405527652,14.56403221,10.3690285,22.37590713,10.14407819
17.58587422,13.54090164,12.53959858,11.31921317,14.63826068,13.36942046,7.866615545,27.71344172,21.83201599,15.8752986
10.25363666,16.77212365,8.783637548,10.47317289,12.02269097,19.46600483,15.56105114,6.645812588,12.42586132,28.66049219
13.6628507,11.80266879,17.90397,5.219464914,8.423637701,11.65298153,19.56293723,10.32430958,28.14665595,13.91792861
14.3515784,10.23211878,13.48370872,14.95480962,25.79213983,13.97984477,14.4760397,24.05089592,16.84728917,11.99893042
21.22624848,8.25380606,22.56398525,20.85337271,17.56104004,18.18165106,16.61081854,15.05936503,13.84131403,20.65038121
15.44013857,26.95447847,14.6579826,18.14646419,23.1327795,19.97428587,11.43745612,17.85651483,15.91630772,22.53162546
19.28445892,8.810516641,12.94245783,9.815235667,11.74512795,20.69113861,17.16168821,8.615938626,12.73036928,15.27766333
13.86794434,17.72688394,13.23309435,14.64003661,15.14835523,11.51783191,17.53400498,12.23656035,24.27212849,15.32028333
10.72993204,21.25752742,22.65691673,10.79359619,20.67264976,26.50279357,10.53598402,13.60603268,9.422785648,20.72881179
14.96394992,17.34264934,16.92569429,15.23475548,13.07082661,13.96908579,17.02725973,20.86618507,17.37223676,13.01456686
24.94434851,15.61466803,19.61946328,4.006298222,4.430787601,13.99877122,15.03781209,10.96265509,42.0642485,16.54704908
7.490332887,13.62239083,20.28785828,13.27590623,33.75676957,13.14538224,8.713328027,22.39336866,24.81666426,7.982138272
10.80508337,10.51051262,11.47291311,15.70521881,20.96637512,17.7439223,11.95350733,25.04680887,10.71797776,13.22401298
22.15908555,10.80110943,13.56118523,16.26742067,24.09289974,17.27502062,10.0594347,17.62264144,28.81337667,16.99712106
13.10599142,12.25025439,16.11997276,14.48426748,12.11365477,14.17615673,12.72697948,14.2263591,10.96686405,17.97747116
5.679595922,18.99276627,14.59142062,21.69283864,22.59603435,12.63505949,19.78817466,13.18535725,21.40629542,26.39046012
8.381058791,23.57259192,20.09650686,10.08948277,9.804601235,12.72007469,14.37777283,22.39061107,20.95269543,20.25552522
24.283822,9.471196735,9.956562153,11.0467156,15.18807426,8.321827891,18.19883872,21.48312979,13.65773499,15.7482488
22.10779118,16.55323134,11.53869045,17.41987115,13.98181839,19.45932434,10.10605037,14.94102663,16.13333153,11.24762086
17.5672563,9.266174681,18.89125845,11.58088828,6.758231128,25.65722319,15.24927341,15.6881065,5.523256805,19.61772357
16.79197846,12.65529328,6.178574135,20.75591754,16.90147656,17.01652542,9.451463408,3.920467501,19.58219589,17.57351657
8.13355561,10.37577307,14.37291942,20.41907847,7.010542498,12.41357173,11.8008591,21.3979812,15.19169648,18.55281167
10.59838259,9.995532408,14.97365731,17.62658155,18.36750001,20.39956927,16.66430909,27.30816828,17.57410929,20.08003729
11.32149994,5.760048064,18.42883621,10.8730805,27.05108415,22.27712977,6.191285518,21.67412061,26.80823594,23.41258162
13.94005962,25.43611782,14.501217,13.84231924,16.37348719,17.18922006,22.9784963,9.106280123,13.79924026,22.46085565
8.090542207,15.02183813,20.04319364,19.13076938,19.53324488,10.85110694,10.75399847,17.58819786,12.44080189,15.54373013
11.75997058,11.51904823,14.99055602,8.859931337,18.85626204,25.18009142,25.66148204,10.35046339,25.72241996,25.39699025
9.002426323,11.58521126,13.30842532,12.18586999,9.550144572,13.81132107,10.91562867,14.41217673,7.316363521,30.29856222
6.27934343,7.768829814,17.94095166,17.86505691,13.66352752,20.05560083,12.38415326,17.31955141,19.36191848,31.27825534
13.68021864,11.48076898,19.2439533,8.406798636,21.29902954,13.65020568,13.30847066,10.76336335,22.10916983,16.88154667
16.86562101,15.86348236,16.91677534,11.16761423,14.16433226,21.95452867,16.74664828,24.27219873,11.13426076,18.13820378
16.78444723,7.923282608,9.363209226,18.88024193,9.296196435,18.85925817,17.38754782,19.8531486,19.46958119,18.05836567
16.60975015,7.847790352,21.91540121,11.48278409,8.218305068,13.39002689,13.79173767,15.63838989,26.37530833,17.76792093
9.930499228,15.71927672,11.10758366,12.31520821,22.83559799,20.06799555,14.30566924,26.06679426,18.98223321,9.311022676
14.74105756,6.886748716,18.54674044,13.00268386,8.234023224,19.85224301,16.67147583,19.01141278,15.83659724,21.25530672
11.21963692,11.01655715,16.4329219,13.63639235,23.47190188,10.33242496,14.77403254,17.90626186,21.96861722,22.02455923
11.36027518,10.8350839,15.56012671,9.071336486,15.86818029,19.13158384,13.51276683,15.15626946,14.09693807,14.45168802
12.86405161,23.29779749,11.25304852,9.6753416,5.972788628,13.99851904,18.94464978,14.75755308,9.565214007,16.40701977
9.131130304,14.67649929,18.16407065,9.056354697,10.12117229,20.97861197,19.13914823,23.28665317,14.9281417,7.579556382
16.95967333,9.492433588,15.89500075,17.21426843,5.623850193,7.066550908,11.43583903,14.58256774,12.33680436,16.12892358
13.67805631,6.054998065,12.44238796,5.7999131,17.06747418,9.043316,20.4421794,14.46299378,4.841022108,20.31627199
20.84862788,11.07921541,6.120733498,20.45486182,16.38783346,29.45374584,18.40639502,18.52550917,21.54427077,11.53808346
12.79949381,10.45371652,17.35996553,11.47152336,9.860422908,23.38371948,12.27561349,10.54821223,16.51681921,18.00630782
18.2119326,9.369172152,13.5844485,7.604810255,20.67632119,19.97461352,14.61155527,20.05316644,19.0963056,14.45477122
17.72116105,15.90008528,13.60795012,7.579071385,28.96531975,16.67973857,19.95765779,19.02172169,14.52237151,22.27895447
5.386884171,13.26158695,16.57829063,14.4156303,8.012906645,19.57561761,15.80674491,19.18087898,27.7450439,24.83922916
17.11547706,9.082734337,12.69054675,10.74105733,24.33005767,13.47321274,14.4089262,21.43097752,11.35300066,21.34637741
15.42585232,13.37183037,25.38357433,12.98351569,6.378795218,9.060610781,18.83481518,29.64796679,16.89245844,21.85287184
9.059276722,19.10399146,10.06774884,16.01952798,5.969897766,19.43595223,29.93778153,12.78909003,11.01842983,26.32930242
13.57090851,5.928581218,13.56691673,13.09191347,25.79327295,7.631115986,13.03910394,21.1950374,17.65337691,12.63630682
10.28838255,11.26517076,20.68262185,12.31832268,5.995077356,11.74128888,17.49697269,13.57010597,14.75061184,21.67080507
16.84428109,18.30416068,19.02418145,5.712844187,4.990448032,19.77234102,10.41198518,28.72393061,20.26627129,19.96737344
11.81804327,13.32901622,9.104331464,17.27698592,22.18459718,11.91758875,16.32038889,16.07069014,27.63686543,10.63289572
14.68858577,9.051416823,19.27433844,10.98095812,18.06462352,16.4667322,18.64419492,28.50427075,16.56203094,17.42859126
12.30961124,16.96898706,13.45207723,8.398218295,16.01107595,6.971996233,10.12343836,14.959741,14.54283642,11.79211271
12.37316615,9.056083908,15.12480308,5.068670781,23.84963276,23.3321269,15.8523696,18.37639772,19.8331772,16.13183575
11.8435215,11.95642953,18.5148759,14.56707468,11.44463059,9.619134294,12.58092675,20.28569631,11.03810504,19.3184266
10.2421863,14.22679739,18.7542217,9.519524049,7.747635931,13.74239544,19.62233639,13.44446209,30.92323504,15.93929937
12.1132316,8.017600118,22.2702322,17.86508238,4.06154215,13.46994354,21.52889609,17.56597458,25.23233962,16.57688797
11.9582435,16.94949091,20.27396243,18.65882503,21.28662242,21.77402883,25.76277672,13.47711923,18.74532858,22.1975707
5.70865026,16.26314862,17.9568266,12.41951405,7.504101884,18.37239923,15.97642632,15.14326878,18.70838158,35.40170706
18.42399043,19.00169185,21.08113408,9.532475576,9.638643856,18.81540671,14.60921142,14.68957107,23.63351806,17.81104385
19.76577473,8.801638033,26.83729524,17.70021197,21.01747645,14.31819399,12.13852156,26.56771599,30.6686038,15.81572583
20.20038826,8.05441341,5.088389799,11.790675,27.94657238,11.47923122,15.42663616,19.30402636,15.90605094,23.13466142
14.91572272,18.59853805,16.4141315,4.829104721,21.52293803,12.86156184,14.1874891,14.26442493,20.35972855,21.82707996
15.19331624,13.57926894,25.32658195,10.9325982,14.72663787,16.58503792,19.01770323,9.346499025,13.40164259,11.27683285
17.04832488,7.376904421,26.17724942,9.457536017,16.37451583,6.465971854,23.26009716,17.38788938,15.71175875,17.96262354
15.46524109,14.70416812,15.48676309,8.623102049,17.93425524,22.03489839,27.63277624,13.36616232,15.20745236,13.98616452
19.62431077,12.9965938,12.51045913,14.71887211,5.820709109,15.40858716,12.38484786,16.95226019,15.20468594,18.60858235
18.0441157,17.27544045,26.07429969,10.4361575,15.78295413,18.42366881,9.46716653,7.927560996,23.65867559,22.75002131
13.30374493,18.38929722,20.69784537,13.25196149,14.97707405,16.0820285,8.818172477,13.8492648,21.21208284,21.53834836
24.25249047,16.07694224,21.57249051,13.18297612,10.91466876,11.64673252,20.37444243,17.34954596,24.6123588,11.14395361
14.68460685,6.348189513,22.10654895,12.81452905,14.36026956,25.62776119,17.72151415,26.99378638,18.9306553,13.40823197
19.36804083,14.11431348,12.47877878,6.671605933,17.22305743,15.88443982,7.193390598,4.347891637,30.47977417,16.62403029
7.055943416,13.6853918,16.43584188,12.44661926,16.51410432,10.34806748,18.43407235,17.67945336,13.93420283,9.164028585
16.08888151,4.717933607,29.33883511,6.576147535,23.1934007,9.884109388,20.00630839,13.9647689,6.532998126,12.67190601
21.41168409,13.76924379,19.57924938,6.579316803,22.48427723,21.62448668,10.86388928,17.58007873,5.934469535,21.63270242
15.81057854,13.80533776,13.12222647,11.74176542,7.876397308,7.302823478,13.58445011,11.70611707,14.69829719,22.5315864
12.70978865,13.47733741,16.64332653,13.61356625,7.268782402,14.23096149,11.10842413,15.42157516,17.2296137,17.95831453
18.31309154,15.98480282,19.08437722,12.64538877,12.70157969,10.73202735,13.04242205,16.39866137,10.18265087,13.20837884
14.64561587,14.15353838,12.37582524,17.06478527,5.081468121,13.54907125,19.80686624,7.647124068,9.401126422,15.95330775
16.23572905,11.14375005,19.54176491,16.38693349,8.07901756,22.38914727,19.01502888,15.25657951,18.0462105,10.56355153
22.73163405,19.29141662,19.94354417,12.12161785,16.36166601,21.47592141,17.27673517,16.61985025,15.03182266,18.04186166
21.93602664,11.12263779,15.37897732,9.140910371,15.39424987,10.9785958,17.52599785,14.96782322,13.38298701,28.07480628
18.84533426,15.84280732,37.90750453,11.93024884,16.63205232,5.601167996,15.20548782,15.40780496,20.76347401,18.89544696
15.98943547,16.06203568,15.28805172,12.07359438,8.816362094,15.26288521,12.79394174,19.64103931,22.69608629,9.022955678
11.78651021,14.29324323,12.24461772,7.238054458,14.80371974,17.96841136,20.6093127,9.441948059,16.97909539,27.2201837
28.12685264,11.37613645,13.8520905,13.6481547,19.23775298,13.42842332,10.58418325,15.26280293,18.00029609,19.35567406
11.07056572,11.89180733,29.25259794,6.478621545,9.748738268,10.25285907,13.36678216,15.6400504,21.19546576,11.90787792
11.18470691,17.43758578,15.07048932,31.15841662,16.05125794,10.3124735,17.55925159,19.08316185,9.138629275,21.81640892
11.34972628,20.21151609,11.58049011,20.99666011,6.859733982,12.92237796,6.985721081,8.264653882,25.33798083,19.62645891
24.3870161,11.7138742,15.20241466,11.93955876,5.019942244,10.87038252,24.8018266,8.372715653,19.5362356,22.4527344
13.01979316,16.28443467,16.00087166,8.840873553,2.721463187,22.54944325,6.915998106,16.19102128,10.58161475,22.3442369
13.33547512,15.80217118,15.25506948,5.723225436,7.897924146,16.32207673,12.93071154,14.2010703,26.15424267,13.08891829
15.42676397,15.23059089,16.58909071,11.12986834,12.98925935,6.543102891,21.3016226,15.35318018,15.09538793,13.72498228
18.55709734,13.48549242,19.72871559,17.01607966,10.77929898,23.98241606,18.07505866,11.02613186,14.41047787,13.4418677
11.27026486,9.781334867,17.33467499,5.851034926,10.91223157,21.86960911,15.40784636,11.76941638,22.26666743,13.52858138
10.26470141,11.1717884,27.94560751,10.78251459,19.22978355,17.58697442,17.99489013,10.1458209,12.77635287,14.56737896
12.79857143,11.50808927,16.10735458,8.680694451,7.380825048,18.31856576,7.217081774,20.70249788,23.2390443,11.46992058
16.31199372,20.78903382,11.19651102,16.56218127,7.257816175,14.39410035,20.98211245,16.33072807,20.79639258,22.52494519
5.066646884,12.31399235,20.9727368,10.7775339,8.383534238,15.02792969,19.67514123,12.36323706,18.6849193,28.17513797
11.6781537,6.944121568,15.02591535,17.22963079,15.07947616,18.79951574,15.96641898,25.57748438,13.54565375,18.65168742
16.41432009,15.0673389,14.65157506,13.59407987,17.81370824,16.45642567,20.9072783,20.62136161,6.564317444,8.63399493
9.249345155,16.80483903,10.52292228,12.6263259,20.38867709,17.14899033,14.02637212,20.12058593,14.11354483,17.26152561
12.01573746,5.478783987,12.82455326,7.673751073,9.602600356,24.1011438,7.084762833,15.2171029,20.12851921,15.31496726
15.03218431,12.7684973,16.3198015,17.93244512,8.783646957,15.64067729,16.61220956,11.66986162,18.47480688,18.77108743
22.03579383,12.01172039,16.27440728,9.43096005,17.57512055,5.248051306,21.71215778,14.46511638,21.4162848,18.92896875
19.07022285,17.75511616,13.00328576,13.30981411,8.957453566,16.228742,13.74164443,16.30540251,33.13707401,12.92689336
8.043469097,15.59945509,11.79281571,15.44871578,18.95562462,9.378671142,14.35606909,16.4066624,14.4422292,13.8138577
19.2692085,15.0990971,14.24785472,11.35957711,35.11443363,16.0391708,17.30314317,12.63472526,15.40699089,12.46324279
22.23896451,14.54279205,22.82127832,11.38084232,8.708227429,11.56742445,23.49941708,12.54518846,17.846591,19.38739306
8.633782512,19.67750586,21.12620265,14.20739938,8.636901468,11.84594719,12.14407142,22.23732322,13.41312518,18.07332256
12.26587914,15.74769809,17.84293352,15.7287379,33.30107413,37.48263357,9.153892745,22.56407241,13.66746962,7.020931713
6.07402218,8.089295533,11.37265946,15.88645789,8.372298272,15.64390543,22.41499979,17.68081138,19.72236296,24.00716382
14.22039096,11.49721815,18.9978528,10.4130528,19.2226592,15.89783282,8.88625497,16.58107107,12.73791799,18.85460508
15.09696273,13.72288095,8.518170753,23.1710832,11.10651739,14.14331295,9.955770022,17.31786664,22.94485683,31.14104859
8.044274701,13.17030145,20.97408127,11.25401769,10.42299754,13.28329456,14.4730977,7.611437343,14.69869438,20.21914262
16.96033807,12.30459757,15.9450528,15.12005819,26.94941968,22.79767362,12.64482572,24.92572083,26.78221788,7.709558941
14.43006805,14.42641301,21.30999077,25.17095656,12.79691003,14.97489809,12.52191921,23.68361064,10.05188352,15.09067929
10.45788958,17.69549404,19.78300157,14.97742428,9.406452275,14.18278355,27.43573348,9.260739054,26.30359856,15.3243847
13.85152276,14.84389092,27.27406455,15.30245989,30.75381448,13.31504359,14.89516209,14.42537638,19.67726761,14.90151569
12.28522497,12.71687772,21.16566543,12.1878596,7.406934467,17.83679272,10.54191213,10.61035663,20.89230702,17.11015355
11.11029839,16.44972109,8.917353027,11.05283937,5.529138419,4.384548166,11.00114896,15.11759769,20.17020297,16.83970042
